90.9304476,47.5204467773438,0,0,0,0
112.6717396,45.3997192382812,-2.1207275390625,-2.14547894831605,-0.552392914820459,-0.103112897011746
134.4103607,43.4740295410156,-4.04641723632812,0.128494332676156,1.7985206036211,0.0061755082249717
156.1628785,41.7164611816406,-5.80398559570312,-1.99773757131701,-0.618159344482651,-0.0960123652620251
177.9236152,40.1277160644531,-7.39273071289062,-5.1648561881377,-3.70907199862295,-0.248225826045005
199.6690633,38.708984375,-8.81146240234375,-5.74025287236767,-4.68106707908164,-0.275879706819958
221.4266698,37.4159240722656,-10.1045227050781,-6.65767269016053,-4.99965226110814,-0.319971407306164
243.1840305,36.2211608886719,-11.2992858886719,-10.726885986621,-7.91027242587209,-0.51554003401587
264.933425,35.1336669921875,-12.3867797851562,-11.1732545772815,-8.56549849298239,-0.536992753724063
286.6890345,34.1404724121094,-13.3799743652344,-11.4485556971173,-11.0031810926535,-0.550223876797597
308.4478702,33.2179565429688,-14.302490234375,-14.0127501817563,-12.2694638058139,-0.673460472533103
